athlete_id,name,born_date,born_city,born_region,born_country,noc,height_cm,weight_kg,died_date
45269,russell phegan,1947-02-15 00:00:00,sydney,new south wales,aus,australia,176.0,70.0,unknown
45270,peter phelps,1945-03-28 00:00:00,unknown,unknown,unknown,australia,176.0,70.0,unknown
45271,deane pieters,1968-07-30 00:00:00,perth,western australia,aus,australia,176.0,70.0,unknown
45272,jason plummer,1969-03-03 00:00:00,unknown,unknown,unknown,australia,193.0,75.0,20211115
45273,peter reynolds,1948-01-02 00:00:00,unknown,unknown,unknown,australia,176.0,70.0,20120501
45274,john rigby,1942-08-21 00:00:00,brisbane,queensland,aus,australia,182.0,77.0,20220613
45275,martin roberts,1966-06-19 00:00:00,adelaide,south australia,aus,australia,199.0,84.0,unknown
45276,greg rogers,1948-08-14 00:00:00,sydney,new south wales,aus,australia,189.0,87.0,unknown
45277,neil rogers,1953-06-22 00:00:00,unknown,unknown,unknown,australia,183.0,87.0,unknown
45278,phil rogers,1971-04-24 00:00:00,adelaide,south australia,aus,australia,183.0,81.0,unknown
45279,craig rogerson,1965-07-15 00:00:00,melbourne,victoria,aus,australia,168.0,63.0,unknown
45280,murray rose,1939-01-06 00:00:00,nairn,scotland,gbr,australia,185.0,80.0,20120415
45281,john ryan,1944-02-23 00:00:00,unknown,unknown,unknown,australia,176.0,70.0,unknown
45282,noel ryan,1911-12-10 00:00:00,manly,new south wales,aus,australia,178.0,70.0,19691123
45283,frank schryver,1888-10-31 00:00:00,perth,western australia,aus,australasia,176.0,70.0,19650203
45284,ross seymour,1953-12-22 00:00:00,unknown,unknown,unknown,australia,176.0,70.0,unknown
45285,wayne shillington,1966-11-11 00:00:00,unknown,unknown,unknown,australia,177.0,70.0,unknown
45286,geoff shipton,1941-06-04 00:00:00,sydney,new south wales,aus,australia,185.0,73.0,unknown
45287,jon sieben,1966-08-24 00:00:00,brisbane,queensland,aus,australia,176.0,74.0,unknown
45288,lindsay spencer,1961-11-12 00:00:00,unknown,unknown,unknown,australia,177.0,72.0,unknown
45289,frank springfield,1887-08-22 00:00:00,brisbane,queensland,aus,australasia,176.0,70.0,19580709
45290,tom stachewicz,1965-12-05 00:00:00,unknown,unknown,unknown,australia,184.0,79.0,unknown
45291,john stark,1948-04-28 00:00:00,unknown,unknown,unknown,australia,176.0,70.0,unknown
45292,ivan stedman,1895-04-13 00:00:00,oakleigh,victoria,aus,australia,180.0,70.0,19790107
45293,trent steed,1977-05-06 00:00:00,sydney,new south wales,aus,australia,175.0,66.0,unknown
45294,brett stocks,1963-03-14 00:00:00,unknown,unknown,unknown,australia,182.0,72.0,unknown
45295,mark stockwell,1963-07-05 00:00:00,brisbane,queensland,aus,australia,196.0,88.0,unknown
45296,theo tartakover,1880-10-22 00:00:00,hay,new south wales,aus,australasia,176.0,70.0,19450716
45297,kim terrell,1962-10-18 00:00:00,unknown,unknown,unknown,australia,183.0,76.0,unknown
45298,david theile,1938-01-17 00:00:00,maryborough,queensland,aus,australia,190.0,70.0,unknown
45299,petria thomas,1975-08-25 00:00:00,lismore,new south wales,aus,australia,173.0,64.0,unknown
45300,mark tonelli,1957-04-13 00:00:00,ipswich,queensland,aus,australia,181.0,66.0,unknown
45301,peter tonkin,1948-05-21 00:00:00,unknown,unknown,unknown,australia,176.0,70.0,unknown
45302,william tully,1931-01-01 00:00:00,unknown,unknown,unknown,australia,176.0,70.0,19760110
45303,simon upton,1969-05-01 00:00:00,unknown,unknown,unknown,australia,198.0,82.0,unknown
45304,jeff van de graaf,1959-10-29 00:00:00,melbourne,victoria,aus,australia,188.0,70.0,unknown
45305,ian vanderwal,1971-09-22 00:00:00,darwin,northern territory,aus,australia,195.0,90.0,unknown
45306,angus waddell,1964-07-25 00:00:00,brisbane,queensland,aus,australia,176.0,70.0,unknown
45307,don wagstaff,1949-07-24 00:00:00,melbourne,victoria,aus,australia,170.0,68.0,unknown
45308,mike wenden,1949-11-17 00:00:00,sydney,new south wales,aus,australia,184.0,76.0,unknown
45309,graham white,1951-02-14 00:00:00,unknown,unknown,unknown,australia,183.0,79.0,unknown
45310,brian wilkinson,1938-02-12 00:00:00,muswellbrook,new south wales,aus,australia,176.0,70.0,unknown
45311,carl wilson,1967-05-31 00:00:00,unknown,unknown,unknown,australia,204.0,95.0,unknown
45312,david wilson,1966-10-28 00:00:00,geelong,victoria,aus,australia,184.0,78.0,unknown
45313,graham windeatt,1954-08-05 00:00:00,unknown,unknown,unknown,australia,187.0,78.0,unknown
45314,bob windle,1944-11-07 00:00:00,sydney,new south wales,aus,australia,185.0,77.0,unknown
45315,gary winram,1936-08-05 00:00:00,sydney,new south wales,aus,australia,176.0,70.0,20220529
45316,arthur winther,1937-03-28 00:00:00,unknown,unknown,unknown,australia,176.0,70.0,20220416
45317,allan wood,1943-05-16 00:00:00,sydney,new south wales,aus,australia,177.0,68.0,20221010
45318,rob woodhouse,1966-06-23 00:00:00,unknown,unknown,unknown,australia,190.0,77.0,unknown
45319,grete adler,1896-02-13 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19900410
45320,ilse albert,1929-04-23 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,unknown
45321,monika bayer,1967-06-12 00:00:00,unknown,unknown,unknown,austria,175.0,69.0,unknown
45322,hedy bienenfeld,1906-10-17 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19760924
45323,klara bornett,1895-01-08 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,unknown
45324,judith draxler,1970-03-24 00:00:00,feldbach,steiermark,aut,austria,180.0,72.0,unknown
45325,brigitte duda,1961-03-02 00:00:00,wien vienna,wien,aut,austria,170.0,54.0,unknown
45326,evamaria edinger,1966-06-13 00:00:00,unknown,unknown,unknown,austria,167.0,50.0,unknown
45327,magdalena epplystaudinger,1907-09-22 00:00:00,wien vienna,wien,aut,austria,157.0,70.0,20050723
45328,christl filippovits,1944-07-12 00:00:00,schrding,obersterreich,aut,austria,168.0,70.0,unknown
45329,elvira fischer,1978-03-21 00:00:00,wien vienna,wien,aut,austria,170.0,64.0,unknown
45330,gudrun grmer,1919-11-07 00:00:00,chemnitz,sachsen,ger,austria,176.0,70.0,unknown
45331,yvette hafner,1947-12-23 00:00:00,budapest,budapest,hun,austria,168.0,57.0,unknown
45332,sonja hausladen,1963-07-05 00:00:00,wien vienna,wien,aut,austria,165.0,55.0,unknown
45333,marianne humpelstetter,1964-08-15 00:00:00,tulln an der donau,niedersterreich,aut,austria,172.0,62.0,unknown
45334,grete ittlinger,1922-04-14 00:00:00,innsbruck,tirol,aut,austria,176.0,70.0,20040224
45335,hannelore janele,1943-04-17 00:00:00,wien vienna,wien,aut,austria,155.0,56.0,unknown
45336,hanny kellner,1892-10-31 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19760102
45337,josefa kellner,1891-03-12 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19650603
45338,heidi koch,1962-02-23 00:00:00,zrich,zrich,sui,austria,169.0,57.0,unknown
45339,nicole kreil,1965-08-08 00:00:00,unknown,unknown,unknown,austria,172.0,59.0,unknown
45340,vera lischka,1977-05-01 00:00:00,linz,obersterreich,aut,austria,185.0,65.0,unknown
45341,fritzi lwy,1910-11-18 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19940101
45342,franziska mally,1916-10-31 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,unknown
45343,klara milch,1891-05-24 00:00:00,izmir,izmir,tur,austria,176.0,70.0,19700713
45344,sigrid mller,1943-07-02 00:00:00,bruck an der mur,steiermark,aut,austria,165.0,56.0,unknown
45345,beatrix mllner,1970-05-19 00:00:00,wien vienna,wien,aut,austria,170.0,57.0,unknown
45346,christine mllner,1975-03-10 00:00:00,wien vienna,wien,aut,austria,174.0,56.0,unknown
45347,martina nemec,1976-01-21 00:00:00,mdling,niedersterreich,aut,austria,171.0,62.0,unknown
45348,nora novotny,1939-07-02 00:00:00,wien vienna,wien,aut,austria,163.0,56.0,unknown
45349,christl paukerl,1946-11-22 00:00:00,unknown,unknown,unknown,austria,172.0,70.0,unknown
45350,inge pertmayr,1947-04-07 00:00:00,wien vienna,wien,aut,austria,170.0,64.0,20100621
45351,eva pfarrhofer,1928-05-29 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,20170503
45352,therese rampl,1906-01-14 00:00:00,baden bei wien,niedersterreich,aut,austria,176.0,70.0,19690719
45353,anja richterlibiseller,1977-10-05 00:00:00,wien vienna,wien,aut,austria,172.0,62.0,unknown
45354,ursula seitz,1948-04-10 00:00:00,unknown,unknown,unknown,austria,163.0,55.0,unknown
45355,ulrike sindelarpachowsky,1943-06-25 00:00:00,unknown,unknown,unknown,austria,158.0,50.0,unknown
45356,alma staudinger,1921-08-19 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,20171010
45357,fini sticker,1894-07-07 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19600910
45358,elisabeth svoboda,1942-10-07 00:00:00,unknown,unknown,unknown,austria,172.0,70.0,unknown
45359,viki slkner,1905-12-08 00:00:00,graz,steiermark,aut,austria,176.0,70.0,19830928
45360,lore trittner,1939-07-08 00:00:00,wien vienna,wien,aut,austria,170.0,60.0,unknown
45361,elli von kropiwnicki,1915-11-11 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,unknown
45362,roma wagner,1912-07-21 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19900604
45363,brigitte wanderer,1966-11-12 00:00:00,unknown,unknown,unknown,austria,175.0,66.0,unknown
45364,alexandra worisch,1965-09-29 00:00:00,wien vienna,wien,aut,austria,164.0,52.0,unknown
45365,christl wber,1942-12-25 00:00:00,wien vienna,wien,aut,austria,170.0,68.0,unknown
45366,berta zahourek,1896-01-03 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19670614
45367,herwig bayer,1963-02-13 00:00:00,klagenfurt,krnten,aut,austria,187.0,71.0,unknown
45368,alexander brandl,1971-11-03 00:00:00,sankt plten,niedersterreich,aut,austria,185.0,79.0,unknown
45369,gerald brauner,unknown,unknown,unknown,unknown,austria,176.0,70.0,unknown
45370,thomas bhm,1965-11-23 00:00:00,sankt plten,niedersterreich,aut,austria,185.0,80.0,unknown
45371,volker deckardt,1944-03-09 00:00:00,unknown,unknown,unknown,austria,181.0,81.0,unknown
45372,kurt dittrich,1958-01-29 00:00:00,wien vienna,wien,aut,austria,188.0,83.0,unknown
45373,richard frece,1975-08-09 00:00:00,wien vienna,wien,aut,austria,178.0,73.0,unknown
45374,herbert hnatek,1916-07-21 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,19830101
45375,peter huber,1930-02-16 00:00:00,wien vienna,wien,aut,austria,174.0,74.0,20140101
45376,helmut ilk,1936-07-11 00:00:00,linz,obersterreich,aut,austria,184.0,72.0,unknown
45377,julius janowsky,1930-08-18 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,19950317
45378,josef kien,1951-11-25 00:00:00,unknown,unknown,unknown,austria,172.0,67.0,unknown
45379,helmut koppelsttter,1930-02-15 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,19910101
45380,steffen kriechbaum,1947-01-03 00:00:00,chemnitz,sachsen,ger,austria,178.0,68.0,unknown
45381,rudolf kruspel,1950-10-06 00:00:00,unknown,unknown,unknown,austria,169.0,65.0,unknown
45382,gert klli,1940-05-31 00:00:00,graz,steiermark,aut,austria,180.0,74.0,20160802
45383,reinhold leitner,1966-06-24 00:00:00,salzburg,salzburg,aut,austria,187.0,76.0,unknown
45384,kurt liederer,1927-05-18 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,20200515
45385,willi lippa,1923-05-02 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,unknown
45386,kurt mrkwicka,1937-07-16 00:00:00,wien vienna,wien,aut,austria,179.0,74.0,unknown
45387,paul neumann,1875-06-13 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19320209
45388,markus opatril,1965-05-06 00:00:00,innsbruck,tirol,aut,austria,184.0,72.0,unknown
45389,stefan opatril,1967-04-06 00:00:00,innsbruck,tirol,aut,austria,188.0,72.0,unknown
45390,edmund pader,1914-03-08 00:00:00,koper,koper,slo,austria,176.0,70.0,19420319
45391,walter pavlicek,1927-04-25 00:00:00,villach,krnten,aut,austria,176.0,70.0,20041124
45392,alexander pilhatsch,1963-03-25 00:00:00,graz,steiermark,aut,austria,196.0,95.0,unknown
45393,erich pils,1965-12-30 00:00:00,wilhelmsburg,niedersterreich,aut,austria,176.0,70.0,unknown
45394,alexander placheta,1967-09-22 00:00:00,landshut,bayern,ger,austria,187.0,76.0,unknown
45395,helmut podolan,1955-08-31 00:00:00,unknown,unknown,unknown,austria,185.0,81.0,unknown
45396,gerhard prohaska,1958-03-25 00:00:00,wien vienna,wien,aut,austria,189.0,80.0,unknown
45397,jrgen richter,1970-08-05 00:00:00,wien vienna,wien,aut,austria,183.0,78.0,unknown
45398,karl ruberl,1881-10-03 00:00:00,wien vienna,wien,aut,austria,182.0,70.0,19661212
45399,otto scheff,1889-12-12 00:00:00,berlin,berlin,ger,austria,176.0,70.0,19561026
45400,peter schmid,1949-04-27 00:00:00,klagenfurt,krnten,aut,austria,176.0,70.0,unknown
45401,franz schuh,1891-03-15 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19360613
45403,franz seltenheim,1914-06-04 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,19970401
45404,niki stajkovic,1959-03-01 00:00:00,salzburg,salzburg,aut,austria,181.0,78.0,20170217
45405,josef staudinger,1906-11-02 00:00:00,wien vienna,wien,aut,austria,173.0,70.0,19980403
45406,karl steiner,1906-01-12 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,unknown
45407,peter steinwender,1928-11-02 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,20111119
45408,friedrich suda,1939-06-11 00:00:00,wien vienna,wien,aut,austria,176.0,60.0,unknown
45409,zeno von singalewicz,1875-08-14 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,unknown
45410,otto wahle,1879-11-05 00:00:00,wien vienna,wien,aut,austria united states,171.0,70.0,19630811
45411,josef wastl,1892-12-04 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19681011
45412,gerhard wieland,1944-08-27 00:00:00,unknown,unknown,unknown,austria,184.0,80.0,unknown
45413,franz worisch,1926-05-17 00:00:00,wien vienna,wien,aut,austria,176.0,70.0,19890807
45414,michael worisch,1958-07-01 00:00:00,wien vienna,wien,aut,austria,180.0,74.0,unknown
45415,gnther zobernig,1915-12-05 00:00:00,klagenfurt,krnten,aut,austria,176.0,70.0,19450508
45416,fritz zwazl,1926-06-26 00:00:00,unknown,unknown,unknown,austria,176.0,70.0,unknown
45417,emin cbrayilov,1978-01-17 00:00:00,unknown,unknown,unknown,azerbaijan,173.0,58.0,unknown
45418,emin quliyev,1975-10-08 00:00:00,unknown,unknown,unknown,azerbaijan,176.0,70.0,unknown
45419,lori roberts,1968-08-31 00:00:00,unknown,unknown,unknown,the bahamas,163.0,53.0,unknown
45420,timothy eneas,1972-10-25 00:00:00,unknown,unknown,unknown,the bahamas,176.0,70.0,unknown
45421,garvin ferguson,1968-03-11 00:00:00,unknown,unknown,unknown,the bahamas,176.0,70.0,unknown
45422,andy knowles,1955-03-22 00:00:00,nassau,new providence,bah,the bahamas,176.0,70.0,unknown
45423,bruce knowles,1957-05-22 00:00:00,nassau,new providence,bah,the bahamas,176.0,70.0,unknown
45424,dave morley,1965-09-07 00:00:00,unknown,unknown,unknown,the bahamas,183.0,75.0,unknown
45425,allan murray,1972-06-19 00:00:00,nassau,new providence,bah,the bahamas,184.0,84.0,unknown
45426,sean nottage,1965-04-14 00:00:00,unknown,unknown,unknown,the bahamas,188.0,77.0,unknown
45427,bazlur mohamed rahman,1959-10-17 00:00:00,unknown,unknown,unknown,bangladesh,176.0,82.0,unknown
45428,karar rahman,1975-01-17 00:00:00,unknown,unknown,unknown,bangladesh,176.0,70.0,unknown
45429,mohamed mukhesur rahman,1970-02-01 00:00:00,unknown,unknown,unknown,bangladesh,176.0,70.0,unknown
45430,salam mohamed abdul salam,1958-09-29 00:00:00,unknown,unknown,unknown,bangladesh,165.0,45.0,unknown
45431,leah martindale,1978-06-27 00:00:00,bridgetown,saint michael,bar,barbados,181.0,76.0,unknown
45432,chemene sinsn,1964-03-10 00:00:00,unknown,unknown,unknown,barbados,162.0,52.0,unknown
45433,angus edghill,1946-02-15 00:00:00,unknown,unknown,unknown,barbados,180.0,75.0,unknown
45434,christopher honey,1961-11-10 00:00:00,unknown,unknown,unknown,barbados,176.0,70.0,unknown
45435,nicky neckles,1978-11-24 00:00:00,bridgetown,saint michael,bar,barbados,171.0,70.0,unknown
45436,harry wozniak,1964-06-27 00:00:00,unknown,unknown,unknown,barbados,207.0,72.0,unknown
45437,paul yelle,1964-02-22 00:00:00,unknown,unknown,unknown,barbados,176.0,70.0,unknown
45438,isabelle arnould,1970-12-06 00:00:00,lige,lige,bel,belgium,181.0,67.0,unknown
45439,brigitte becue,1972-09-18 00:00:00,kortrijk,westvlaanderen,bel,belgium,162.0,55.0,unknown
45440,geert boekhout,1958-04-12 00:00:00,unknown,unknown,unknown,belgium,174.0,62.0,unknown
45441,brigitte bosmans,1965-05-29 00:00:00,unknown,unknown,unknown,belgium,166.0,60.0,unknown
45442,vronique brisy,1960-10-11 00:00:00,lige,lige,bel,belgium,164.0,54.0,unknown
45443,sandra cam,1972-06-30 00:00:00,ougre,lige,bel,belgium,178.0,70.0,unknown
45444,fernande caroen,1920-07-27 00:00:00,oostende ostend,westvlaanderen,bel,belgium,176.0,70.0,19980416
45445,colette crabbe,1956-10-10 00:00:00,lige,lige,bel,belgium,163.0,53.0,unknown
45446,francine dauven,1949-01-07 00:00:00,lige,lige,bel,belgium,169.0,63.0,unknown
45447,christel fechner,1964-06-25 00:00:00,unknown,unknown,unknown,belgium,174.0,62.0,unknown
45448,carla galle,1948-05-10 00:00:00,aalst,oostvlaanderen,bel,belgium,169.0,62.0,20220120
45449,yseult gervy,1979-01-20 00:00:00,nivelles,brabant wallon,bel,belgium,173.0,60.0,unknown
45450,colette goossens,1942-06-02 00:00:00,roubaix,nord,fra,belgium,176.0,70.0,unknown
45451,chantal grimard,1959-09-09 00:00:00,ougre,lige,bel,belgium,165.0,56.0,unknown
45452,nicole guilini,1936-09-22 00:00:00,brugge bruges,westvlaanderen,bel,belgium,176.0,70.0,unknown
45453,claire guttenstein,1886-09-19 00:00:00,saintjossetennoode,rgion de bruxellescapitale,bel,belgium,176.0,70.0,19480101
45454,simone hennebert,1904-09-13 00:00:00,bruxelles brussels,rgion de bruxellescapitale,bel,belgium,176.0,70.0,19570919
45455,maria huybrechts,1930-07-05 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,20230915
45456,christelle janssens,1972-02-26 00:00:00,arlon,luxembourg,bel,belgium,163.0,61.0,unknown
45457,ingrid lempereur,1969-06-26 00:00:00,messancy,luxembourg,bel,belgium,164.0,57.0,unknown
45458,marion michel,1964-07-09 00:00:00,eupen,lige,bel,belgium,170.0,55.0,unknown
45459,pierrette michel,1962-03-17 00:00:00,rocourt,lige,bel,belgium,168.0,62.0,unknown
45460,batrice mottoulle,1956-07-02 00:00:00,ougre,lige,bel,belgium,166.0,57.0,unknown
45461,va grardnovk,1930-01-08 00:00:00,budapest,budapest,hun,belgium hungary,176.0,70.0,20050630
45462,katia overfeldt,1968-03-14 00:00:00,kortrijk,westvlaanderen,bel,belgium,165.0,50.0,unknown
45463,maria oeyen,1930-08-31 00:00:00,borgerhout,antwerpen,bel,belgium,176.0,70.0,20180424
45464,sabine pauwels,1966-12-01 00:00:00,hamme,oostvlaanderen,bel,belgium,165.0,60.0,unknown
45465,huguette peeters,1936-11-27 00:00:00,unknown,unknown,unknown,belgium,176.0,70.0,unknown
45466,irne possemiers,1934-05-28 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,unknown
45467,anne richard,1960-04-10 00:00:00,hollogneauxpierres,lige,bel,belgium,169.0,57.0,unknown
45468,ilse schoors,1961-07-25 00:00:00,sintantonius,antwerpen,bel,belgium,167.0,53.0,unknown
45469,patricia serneels,1965-06-06 00:00:00,unknown,unknown,unknown,belgium,164.0,50.0,unknown
45470,irne sweyd,1940-07-07 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,unknown
45471,yvonne vandekerckhove,1920-11-11 00:00:00,oostende ostend,westvlaanderen,bel,belgium,176.0,70.0,20121113
45472,maria van den brande,1924-06-27 00:00:00,borgerhout,antwerpen,bel,belgium,176.0,70.0,unknown
45473,yolande van der straeten,1966-07-08 00:00:00,lige,lige,bel,belgium,177.0,69.0,unknown
45474,germaine van dievoet,1899-09-26 00:00:00,bruxelles brussels,rgion de bruxellescapitale,bel,belgium,176.0,70.0,19901030
45475,anne van parijs,1944-04-14 00:00:00,la louvire,hainaut,bel,belgium,161.0,63.0,unknown
45476,carine verbauwen,1961-12-30 00:00:00,eeklo,oostvlaanderen,bel,belgium,166.0,57.0,unknown
45477,pascale verbauwen,1963-04-10 00:00:00,gent ghent,oostvlaanderen,bel,belgium,169.0,62.0,unknown
45478,sybille verckist,1934-12-16 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,20130826
45479,raymonda vergauwen,1928-03-15 00:00:00,sas van gent,zeeland,ned,belgium,176.0,70.0,20180405
45480,joseph anthoon,1930-08-11 00:00:00,borgerhout,antwerpen,bel,belgium,176.0,70.0,unknown
45481,marcel anthoon,1933-10-20 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,unknown
45482,sidney appelboom,1967-02-24 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,184.0,72.0,unknown
45483,jeanmarie arnould,1966-05-27 00:00:00,arlon,luxembourg,bel,belgium,186.0,70.0,unknown
45484,ren bauwens,1894-03-11 00:00:00,bruxelles brussels,rgion de bruxellescapitale,bel,belgium,176.0,70.0,19590829
45485,alfons bierebeek,1934-06-10 00:00:00,unknown,unknown,unknown,belgium,176.0,70.0,unknown
45486,grard blitz,1901-08-01 00:00:00,amsterdam,noordholland,ned,belgium,176.0,70.0,19790308
45487,albert buydens,1905-05-15 00:00:00,bruxelles brussels,rgion de bruxellescapitale,bel,belgium,176.0,70.0,unknown
45488,joseph callens,1904-02-22 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,19790408
45489,pierre coppieters,1907-05-24 00:00:00,oostende ostend,westvlaanderen,bel,belgium,176.0,70.0,unknown
45490,flicien courbet,1888-02-25 00:00:00,ixelles,rgion de bruxellescapitale,bel,belgium spain,176.0,70.0,19671220
45491,paul de backer,1894-11-28 00:00:00,schaerbeek,rgion de bruxellescapitale,bel,belgium,176.0,70.0,19630109
45492,joseph de combe,1901-06-19 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,19651228
45493,franky de groote,1959-06-28 00:00:00,oostende ostend,westvlaanderen,bel,belgium,175.0,70.0,unknown
45494,raymond desonay,1899-01-08 00:00:00,spa,lige,bel,belgium,176.0,70.0,19880120
45495,fred deburghgraeve,1973-06-01 00:00:00,unknown,unknown,unknown,belgium,176.0,61.0,unknown
45496,franois deley,1956-03-27 00:00:00,oostende ostend,westvlaanderen,bel,belgium,184.0,71.0,unknown
45497,armand deprez,1890-02-17 00:00:00,bruxelles brussels,rgion de bruxellescapitale,bel,belgium,176.0,70.0,unknown
45498,gilbert desmit,1937-09-21 00:00:00,brugge bruges,westvlaanderen,bel,belgium,180.0,75.0,unknown
45499,fernand feyaerts,1882-01-25 00:00:00,sintjoosttennode,rgion de bruxellescapitale,bel,belgium,176.0,70.0,19270711
45500,jacques henrard,1949-12-15 00:00:00,pruwelz,hainaut,bel,belgium,180.0,75.0,unknown
45501,edmond henry,1886-08-04 00:00:00,gent ghent,oostvlaanderen,bel,belgium,176.0,70.0,19311109
45502,jrome hicketick,1881-11-16 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,173.0,70.0,unknown
45503,alexei kogalev,1966-04-16 00:00:00,pyriatyn,rivne,ukr,belgium,176.0,70.0,unknown
45504,louis kozma,1938-03-01 00:00:00,budapest,budapest,hun,belgium,176.0,70.0,19900816
45505,jacques leloup,1952-04-28 00:00:00,rocourt,lige,bel,belgium,163.0,60.0,unknown
45506,gaspard lemaire,1899-09-29 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,19790308
45507,tom lemaire,1960-07-26 00:00:00,bujumbura,bujumbura mairie,bdi,belgium,185.0,72.0,unknown
45508,stefaan maene,1972-05-13 00:00:00,oostende ostend,westvlaanderen,bel,belgium,189.0,82.0,unknown
45509,herman meyboom,1889-08-23 00:00:00,surabaya,jawa timur,ina,belgium,176.0,70.0,unknown
45510,joseph meyten,1947-02-18 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,173.0,69.0,unknown
45511,paul neeckx,unknown,unknown,unknown,unknown,belgium,176.0,70.0,unknown
45512,kamiel reynders,1931-02-22 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,unknown
45513,joseph reynders,1929-12-16 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,unknown
45514,fernand sauvage,unknown,unknown,unknown,unknown,belgium,176.0,70.0,unknown
45515,ludovicus schoenmaekers,1931-09-15 00:00:00,turnhout,antwerpen,bel,belgium,176.0,70.0,unknown
45516,franois simons,1946-10-25 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,183.0,79.0,unknown
45517,pierre strauwen,1886-09-03 00:00:00,laeken,rgion de bruxellescapitale,bel,belgium,176.0,70.0,19681107
45518,emiel thienpont,1904-08-31 00:00:00,gent ghent,oostvlaanderen,bel,belgium,176.0,70.0,19780813
45519,luc van de vondel,1965-02-09 00:00:00,aalst,oostvlaanderen,bel,belgium,180.0,69.0,unknown
45520,yasuhiro vandewalle,1970-05-18 00:00:00,brugge bruges,westvlaanderen,bel,belgium,189.0,70.0,unknown
45521,marc van de weghe,1964-05-09 00:00:00,unknown,unknown,unknown,belgium,173.0,70.0,unknown
45522,douard van haelen,1895-07-22 00:00:00,bruxelles brussels,rgion de bruxellescapitale,bel,belgium,176.0,70.0,19360616
45523,gustave van heymbeeck,1900-05-20 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,unknown
45524,louis van parijs,1908-07-16 00:00:00,gent ghent,oostvlaanderen,bel,belgium,176.0,70.0,19980906
45525,martial van schelle,1899-07-06 00:00:00,merksplas,antwerpen,bel,belgium,170.0,70.0,19430315
45526,johan van steenberge,1956-09-09 00:00:00,eeklo,oostvlaanderen,bel,belgium,176.0,70.0,unknown
45527,herman verbauwen,1944-05-16 00:00:00,gent ghent,oostvlaanderen,bel,belgium,180.0,70.0,unknown
45528,marc verbeeck,1968-10-14 00:00:00,unknown,unknown,unknown,belgium,190.0,84.0,unknown
45529,pierre vermetten,1895-02-06 00:00:00,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,19770101
45530,rudi vingerhoets,1958-05-03 00:00:00,unknown,unknown,unknown,belgium,183.0,70.0,unknown
45531,jules wuyts,1886-02-08 00:00:00,bruxelles brussels,rgion de bruxellescapitale,bel,belgium,176.0,70.0,unknown
45532,jenny smatt,1974-08-13 00:00:00,unknown,unknown,unknown,bermuda,176.0,70.0,unknown
45533,walter bardgett,1932-09-25 00:00:00,paget,paget,ber,bermuda,176.0,70.0,20201019
45534,percy belvin,1912-12-26 00:00:00,unknown,unknown,unknown,bermuda,176.0,70.0,unknown
45535,mike cash,1967-12-10 00:00:00,unknown,unknown,unknown,bermuda,176.0,70.0,unknown
45536,robert cook,1932-10-11 00:00:00,unknown,unknown,unknown,bermuda,176.0,70.0,unknown
