athlete_id,name,born_date,born_city,born_region,born_country,noc,height_cm,weight_kg,died_date
10606,sorin petcu,19740401,valea nucarilor,tulcea,rou,romania,193.0,95.0,nat
10607,alexandru popa,19680712,na,na,na,romania,191.0,78.0,nat
10608,marin popescu,19730727,iancu jianu,olt,rou,romania,180.0,74.0,nat
10609,leon rotman,19340722,bucureti bucharest,bucureti,rou,romania,171.0,72.0,nat
10610,atanasie sciotnic,19420301,mila 23,tulcea,rou,romania,182.0,77.0,20170405
10611,romic erban,19700118,borcea,clrai,rou,romania,185.0,87.0,nat
10612,larion serghei,19520311,dunvu de jos,tulcea,rou,romania,184.0,74.0,20191105
10613,ion sideri,19370119,constana,constana,rou,romania,177.0,75.0,nat
10614,achim sidorov,19360824,crian,tulcea,rou,romania,171.0,73.0,nat
10615,nicolae simionenco,19520715,na,na,na,romania,175.0,82.0,nat
10616,vasile simioncenco,19470108,crian,tulcea,rou,romania,170.0,70.0,nat
10617,gheorghe simionov,19500604,caraorman,tulcea,rou,romania,167.0,71.0,nat
10618,toma simionov,19551030,caraorman,tulcea,rou,romania,175.0,72.0,nat
10619,daniel stoian,19670421,bucureti bucharest,bucureti,rou,romania,184.0,77.0,nat
10620,florintin tataru,19710203,na,na,na,romania,182.0,82.0,nat
10621,stavru teodorof,19310711,cernavod,constana,rou,romania,174.0,77.0,20030101
10622,nicolae icu,19530604,na,na,na,romania,184.0,82.0,nat
10623,mihai urca,19421118,braov,braov,rou,romania,181.0,84.0,20021224
10624,lipat varabiev,19510408,crian,tulcea,rou,romania,185.0,83.0,nat
10625,roman vartolomeu,19500509,mahmudia,tulcea,rou,romania,185.0,82.0,nat
10626,angelin velea,19630401,tulcea,tulcea,rou,romania,182.0,81.0,nat
10627,aurel vernescu,19390123,bucureti bucharest,bucureti,rou,romania,188.0,88.0,20081201
10628,mihai zafiu,19490609,albeti,botoani,rou,romania,187.0,87.0,nat
10629,lesley carstens,19650406,na,na,na,south africa,176.0,70.0,nat
10630,ruth nortje,19670117,polokwane,limpopo,rsa,south africa,181.0,75.0,nat
10631,dene simpson,19560824,na,na,na,south africa,176.0,70.0,nat
10632,corran addison,19690206,na,na,na,south africa,170.0,65.0,nat
10633,oscar chalupsky,19630301,na,na,na,south africa,189.0,98.0,nat
10634,barry hayward,19691015,na,na,na,south africa,181.0,85.0,nat
10635,herman kotze,19680528,na,na,na,south africa,182.0,83.0,nat
10636,mark perrow,19651113,na,na,na,south africa,188.0,78.0,20200315
10637,alick rennie,19590928,na,na,na,south africa,182.0,71.0,20131204
10638,bennie reynders,19620516,na,na,na,south africa,189.0,95.0,nat
10639,willem van riet,19691003,na,na,na,south africa,191.0,85.0,nat
10640,gary wade,19700402,na,na,na,south africa,188.0,80.0,nat
10641,nataliya guly,19740819,timashovsk,krasnodar kray,rus,russian federation,173.0,68.0,nat
10642,larisa kosorukovapeysakhovich,19730530,naberezhnye chelny,respublika tatarstan,rus,israel russian federation,173.0,66.0,nat
10643,tatyana tishchenko,19750101,omsk,omsk,rus,russian federation,178.0,75.0,nat
10644,olga tishchenko,19730506,taganrog,rostov,rus,russian federation unified team,184.0,72.0,nat
10645,oleg goroby,19710207,voronezh,voronezh,rus,russian federation unified team,198.0,95.0,nat
10646,aleksandr ivanik,19680226,ustkamensk,rostov,rus,russian federation,184.0,86.0,nat
10647,andrey kabanov,19710809,na,na,na,russian federation,174.0,70.0,nat
10648,pavel konovalov,19670110,na,na,na,russian federation,181.0,75.0,nat
10649,danila kuznetsov,19761210,na,na,na,russian federation,183.0,74.0,nat
10650,anton lazko,19710825,na,na,na,russian federation,170.0,70.0,nat
10651,andrey tissin,19750705,na,na,na,russian federation,186.0,93.0,20080301
10652,anatoly tishchenko,19700718,taganrog,rostov,rus,russian federation unified team,187.0,93.0,nat
10653,georgy tsybulnikov,19661121,vladivostok,primorsky kray,rus,russian federation,192.0,90.0,nat
10654,sergey verlin,19741007,voronezh,voronezh,rus,russian federation,192.0,90.0,nat
10655,heinrich he,19280227,saarbrcken,saarland,ger,saar,176.0,70.0,19930818
10656,kurt zimmer,19240729,saarbrcken,saarland,ger,saar,176.0,70.0,20080119
10657,jernej abrami,19641217,nova gorica,nova gorica,slo,slovenia,175.0,70.0,nat
10658,albin iman,19650830,ljubljana,ljubljana,slo,slovenia,169.0,66.0,nat
10659,simeon hoevar,19740227,ljubljana,ljubljana,slo,slovenia,172.0,70.0,nat
10660,borut javornik,19670414,krka,ivanna gorica,slo,slovenia,183.0,76.0,nat
10661,fedja marui,19711010,solkan,nova gorica,slo,slovenia,176.0,73.0,nat
10662,jane skok,19630618,ljubljana,ljubljana,slo,slovenia,167.0,69.0,nat
10663,marjan trukelj,19640924,nova gorica,nova gorica,slo,slovenia,183.0,70.0,nat
10664,gregor terdi,19770607,medvode,medvode,slo,slovenia,175.0,66.0,nat
10665,andra vehovar,19720301,ljubljana,ljubljana,slo,slovenia,177.0,70.0,nat
10666,joe vidmar,19630227,ljubljana,ljubljana,slo,slovenia,173.0,68.0,nat
10667,botjan itnik,19710331,ljubljana,ljubljana,slo,slovenia,176.0,70.0,nat
10668,daniela baumer,19710908,herblingen,schaffhausen,sui,switzerland,168.0,65.0,nat
10669,sabine eichenberger,19680925,na,na,na,switzerland,170.0,70.0,nat
10670,nagwa el desouki,19710402,altsttten,sankt gallen,sui,switzerland,172.0,62.0,nat
10671,sandra friedli,19741025,na,na,na,switzerland,160.0,57.0,nat
10672,ingrid haralamowraimann,19660729,na,na,na,switzerland,174.0,73.0,nat
10673,danielle kamber,19541027,na,na,na,switzerland,175.0,63.0,nat
10674,elisabeth kser,19510309,na,na,na,switzerland,169.0,68.0,nat
10675,gabi mller,19741121,na,na,na,switzerland,164.0,60.0,nat
10676,elsi sidler,19320123,na,na,na,switzerland,176.0,70.0,nat
10677,peter ammann,19570205,na,na,na,switzerland,175.0,73.0,nat
10678,othmar bach,19140914,na,na,na,switzerland,176.0,70.0,nat
10679,werner bieri,19240726,na,na,na,switzerland,176.0,70.0,nat
10680,hans potthof,19110124,zug,zug,sui,switzerland,176.0,70.0,20030329
10681,emil bottlang,19121223,na,na,na,switzerland,176.0,70.0,nat
10682,thomas brunold,19690306,na,na,na,switzerland,185.0,80.0,nat
10683,felix buser,19571123,na,na,na,switzerland,188.0,82.0,nat
10684,peter bni,19450207,na,na,na,switzerland,179.0,69.0,nat
10685,edy paul,19510508,na,na,na,switzerland,182.0,76.0,nat
10686,marcel eichenberger,19600127,na,na,na,switzerland,180.0,80.0,nat
10687,hansrdi engler,19280324,na,na,na,switzerland,176.0,70.0,20111223
10688,fritz frey,nat,na,na,na,switzerland,176.0,70.0,nat
10689,hanspeter hasler,19530626,na,na,na,switzerland,180.0,66.0,nat
10690,edi heiz,19470310,na,na,na,switzerland,176.0,70.0,nat
10691,roland huber,19310425,basel,baselstadt,sui,switzerland,180.0,80.0,nat
10692,raymond kamber,19291226,na,na,na,switzerland,176.0,70.0,20100108
10693,werner klingelfuss,19130611,na,na,na,switzerland,176.0,70.0,nat
10694,eugen knoblauch,19101019,na,na,na,switzerland,176.0,70.0,nat
10695,toni kuster,19230731,na,na,na,switzerland,176.0,70.0,nat
10696,helmut lehmann,19581006,na,na,na,switzerland,178.0,77.0,nat
10697,roberto liberato,19650919,na,na,na,switzerland,180.0,82.0,nat
10698,bruno lips,19080616,na,na,na,switzerland,176.0,70.0,19390101
10699,bruno masciadri,19140224,basel,baselstadt,sui,switzerland,176.0,70.0,20010508
10700,peter matti,19650622,na,na,na,switzerland,170.0,60.0,nat
10701,ueli matti,19590210,na,na,na,switzerland,181.0,69.0,nat
10702,hans mooser,19150218,na,na,na,switzerland,176.0,70.0,nat
10703,werner mller,19220907,na,na,na,switzerland,176.0,70.0,nat
10704,luzius philipp,19650428,bollingen,sankt gallen,sui,switzerland,170.0,77.0,nat
10705,franz reiner,19121126,na,na,na,switzerland,176.0,70.0,nat
10706,ralph rhein,19650131,na,na,na,switzerland,180.0,75.0,nat
10707,hans straub,19280527,zrich,zrich,sui,switzerland,174.0,80.0,nat
10708,dionys thalmann,19531030,na,na,na,switzerland,175.0,75.0,nat
10709,rudolf vilim,19130615,na,na,na,switzerland,176.0,70.0,19590101
10710,werner weber,19390217,basel,baselstadt,sui,switzerland,180.0,67.0,nat
10711,robert zika,19300413,zrich,zrich,sui,switzerland,176.0,73.0,nat
10712,werner zimmermann,19150519,na,na,na,switzerland,176.0,70.0,19900101
10713,gabriela broskov,19731218,liptovsk mikul,ilina,svk,slovakia,167.0,56.0,nat
10714,elena kalisk,19720119,zvolen,bansk bystrica,svk,slovakia,172.0,65.0,nat
10715,rbert erban,19720709,pieany,trnava,svk,czechoslovakia slovakia,190.0,85.0,nat
10716,juraj kadnr,19720905,bratislava,bratislava,svk,czechoslovakia slovakia,180.0,72.0,nat
10717,slavomr kazovick,19670503,pieany,trnava,svk,czechoslovakia slovakia,191.0,98.0,nat
10718,jn kubica,19730617,trenn,trenn,svk,slovakia,170.0,78.0,nat
10719,michal martikn,19790518,liptovsk mikul,ilina,svk,slovakia,170.0,73.0,nat
10720,juraj mink,19770327,spisk star ves,preov,svk,slovakia,181.0,76.0,nat
10721,peter nagy,19641217,bratislava,bratislava,svk,slovakia,185.0,85.0,20211203
10722,csaba orosz,19710810,dunajsk streda,trnava,svk,slovakia,186.0,84.0,nat
10723,peter ple,19670607,novky,trenn,svk,czechoslovakia slovakia,181.0,77.0,nat
10724,ubo oka,19771221,ilina,ilina,svk,slovakia,188.0,73.0,nat
10725,peter oka,19761021,ilina,ilina,svk,slovakia,190.0,72.0,nat
10726,miroslav stanovsk,19701018,ruomberok,ilina,svk,slovakia,175.0,68.0,nat
10727,roman trba,19740308,liptovsk mikul,ilina,svk,slovakia,175.0,67.0,nat
10728,attila szab,19660219,komrno,nitra,svk,czechoslovakia slovakia,193.0,90.0,nat
10729,roman vajs,19751118,liptovsk mikul,ilina,svk,slovakia,175.0,72.0,nat
10730,agneta andersson,19610425,karlskoga,rebro,swe,sweden,172.0,68.0,20231008
10731,ingrid apelgren,19230503,na,na,na,sweden,176.0,70.0,20160206
10732,ingela ericsson,19680927,nykping,sdermanland,swe,sweden,176.0,70.0,nat
10733,susanne wiberggunnarsson,19630908,rebro,rebro,swe,sweden,172.0,64.0,nat
10734,maria haglund,19720506,karlskoga,rebro,swe,sweden,170.0,65.0,nat
10735,eva karlsson,19610921,karlskoga,rebro,swe,sweden,174.0,68.0,nat
10736,elsemarie lindmarkljungdahl,19420611,solna,stockholm,swe,sweden,161.0,59.0,nat
10737,liselotte ohlson,19680529,karlskoga,rebro,swe,sweden,170.0,72.0,nat
10738,annalisa ohlsson,19251005,na,na,na,sweden,176.0,70.0,20150413
10739,anna olsson,19640314,timr,vsternorrland,swe,sweden,165.0,58.0,nat
10740,karin olsson,19611123,sundsvall,vsternorrland,swe,sweden,164.0,60.0,nat
10741,susanne rosenqvist,19671126,landskrona,skne,swe,sweden,170.0,65.0,nat
10742,eva sisth,19401016,lule,norrbotten,swe,sweden,164.0,74.0,20191007
10743,marita skogh,19561229,ml,vstra gtaland,swe,sweden,178.0,65.0,nat
10744,ingmarie svensson,19500113,sollentuna,stockholm,swe,sweden,172.0,60.0,nat
10745,anders andersson,19521218,nykping,sdermanland,swe,sweden,181.0,76.0,nat
10746,bengt andersson,19611106,na,na,na,sweden,192.0,89.0,nat
10747,berndt andersson,19511112,sdertlje,stockholm,swe,sweden,183.0,79.0,nat
10748,ingemar andersson,19280601,na,na,na,sweden,176.0,70.0,19920717
10749,lars andersson,19481122,na,na,na,sweden,182.0,82.0,nat
10750,bengt backlund,19260303,stockholm,stockholm,swe,sweden,176.0,70.0,20060711
10751,gran backlund,19570711,jnkping,jnkping,swe,sweden,176.0,77.0,nat
10752,peringe bengtsson,19611029,karlstad,vrmland,swe,sweden,184.0,78.0,nat
10753,bo berglund,19480326,stockholm,stockholm,swe,sweden,190.0,77.0,nat
10754,hans berglund,19180224,stockholm,stockholm,swe,sweden,176.0,70.0,20060917
10755,erik bladstrm,19180329,vstervik,kalmar,swe,sweden,176.0,70.0,19980521
10756,rune blomqvist,19250306,brcke,jmtland,swe,sweden,176.0,70.0,20101022
10757,lennart dozzi,19100503,stockholm,stockholm,swe,sweden,176.0,70.0,19870702
10758,ove emanuelsson,19410521,tidaholm,vstra gtaland,swe,sweden,182.0,72.0,20210619
10759,jonas fager,19690602,oxelsund,sdermanland,swe,sweden,189.0,90.0,nat
10760,tage fahlborg,19120424,stockholm,stockholm,swe,sweden,176.0,70.0,20050108
10761,thomas falk,19521228,karlstad,vrmland,swe,sweden,173.0,72.0,nat
10762,gert fredriksson,19191121,nykping,sdermanland,swe,sweden,176.0,72.0,20060705
10763,lars glassr,19251004,stockholm,stockholm,swe,sweden,176.0,70.0,19990115
10764,pablo grate,19671223,stockholm,stockholm,swe,sweden,176.0,70.0,nat
10765,kjell hasselqvist,19490701,eskilstuna,sdermanland,swe,sweden,184.0,79.0,nat
10766,ingemar hedberg,19200308,rebro,rebro,swe,sweden,176.0,70.0,20190519
10767,ragnar heurlin,19280806,stockholm,stockholm,swe,sweden,176.0,70.0,20130203
10768,sixten jansson,19130112,stockholm,stockholm,swe,sweden,176.0,70.0,20061208
10769,gunnar johansson,19190323,sdertlje,stockholm,swe,sweden,176.0,70.0,19981211
10770,sven johansson,19120610,vstervik,kalmar,swe,sweden,176.0,70.0,19530805
10771,tommy karls,19611013,nykping,sdermanland,swe,sweden,181.0,85.0,nat
10772,lennart klingstrm,19160418,sterker,stockholm,swe,sweden,176.0,70.0,19940705
10773,tom krantz,19710715,malm,skne,swe,sweden,183.0,72.0,nat
10774,anders larsson,19510206,jnkping,jnkping,swe,sweden,178.0,82.0,nat
10775,helge larsson,19161025,stockholm,stockholm,swe,sweden,176.0,70.0,19711119
10776,per larsson,19460130,jnkping,jnkping,swe,sweden,183.0,76.0,nat
10777,peter liljedahl,19670218,stockholm,stockholm,swe,sweden,186.0,88.0,nat
10778,harry lindbck,19261219,haparanda,norrbotten,swe,sweden,176.0,70.0,20100809
10779,bernt lindelf,19450915,stockholm,stockholm,swe,sweden,180.0,73.0,nat
10780,pr lindn,19660720,nykping,sdermanland,swe,sweden,183.0,72.0,nat
10781,carlke ljung,19340816,vstervik,kalmar,swe,sweden,176.0,70.0,20230213
10782,per lundh,19580404,hofors,gvleborg,swe,sweden,184.0,83.0,nat
10783,gunnar lundqvist,19151031,uppsala,uppsala,swe,sweden,176.0,70.0,20010315
10784,paw madsen,19721031,na,na,na,denmark sweden,183.0,90.0,nat
10785,staffan malmsten,19701022,katrineholm,sdermanland,swe,sweden,177.0,80.0,nat
10786,hkan mattsson,19520910,gteborg gothenburg,vstra gtaland,swe,sweden,180.0,75.0,nat
10787,larserik moberg,19570807,katrineholm,sdermanland,swe,sweden,185.0,88.0,nat
10788,hans nilsson,19460905,nykping,sdermanland,swe,sweden,192.0,85.0,nat
10789,henrik nilsson,19760215,nykping,sdermanland,swe,sweden,190.0,86.0,nat
10790,ke nilsson,19371212,nykping,sdermanland,swe,sweden,190.0,76.0,20051031
10791,jens nordqvist,19590703,stockholm,stockholm,swe,sweden,190.0,80.0,nat
10792,anders ohlsn,19640623,vstervik,kalmar,swe,sweden,180.0,79.0,nat
10793,thomas ohlsson,19580920,norrkping,stergtland,swe,sweden,185.0,85.0,nat
10794,gunnar olsson,19600426,timr,vsternorrland,swe,sweden,185.0,80.0,nat
10795,hans olsson,19641218,na,na,na,sweden,198.0,86.0,nat
10796,markus oscarsson,19770509,vsters,vstmanland,swe,sweden,184.0,86.0,nat
10797,mattias oscarsson,19750412,vsters,vstmanland,swe,sweden,183.0,85.0,nat
10798,sakari peltonen,19540102,sdertlje,stockholm,swe,sweden,189.0,80.0,nat
10799,rolf peterson,19440511,halmstad,halland,swe,sweden,186.0,77.0,nat
10800,joel ramqvist,19090713,skinnskatteberg,vstmanland,swe,sweden,176.0,70.0,20011125
10801,tord sahln,19370517,hofors,gvleborg,swe,sweden,179.0,75.0,nat
10802,ke sandin,19440223,stockholm,stockholm,swe,sweden,179.0,71.0,nat
10803,svenolov sjdelius,19330613,na,na,na,sweden,180.0,67.0,20180329
10804,carlgunnar sundin,19300908,na,na,na,sweden,176.0,70.0,nat
10805,karl sundqvist,19621129,karlskrona,blekinge,swe,sweden,184.0,88.0,nat
10806,thorbjrn thoresson,19591229,sundsvall,vsternorrland,swe,sweden,184.0,84.0,nat
10807,gunnar utterberg,19421128,jnkping,jnkping,swe,sweden,182.0,69.0,20210912
10808,carl von gerber,19310823,vstervik,kalmar,swe,sweden,174.0,70.0,20130908
10809,nils wallin,19040504,vstervik,kalmar,swe,sweden,176.0,70.0,19870308
10810,werner wettersten,19230419,sdertlje,stockholm,swe,sweden,176.0,70.0,20090815
10811,hans wetterstrm,19231211,nykping,sdermanland,swe,sweden,176.0,70.0,19801117
10812,eric zeidlitz,19451211,na,na,na,sweden,179.0,74.0,nat
10813,gunnar kerlund,19231120,nykping,sdermanland,swe,sweden,176.0,70.0,20061004
10814,anastzie hajnfridrichov,19460101,praha prague,hlavn msto praha,cze,czechoslovakia,167.0,63.0,nat
10815,zdeka grossmannov,19651117,jindichv hradec,jihoesk kraj,cze,czechoslovakia,159.0,53.0,nat
10816,vladimra havelkov,19660629,znojmo,jihomoravsk kraj,cze,czechoslovakia,172.0,66.0,nat
10817,zdeka hradilov,19380427,hradec krlov,krlovhradeck kraj,cze,czechoslovakia,165.0,63.0,20230126
10818,oldika kaplanov,19441221,tinov,jihomoravsk kraj,cze,czechoslovakia,161.0,60.0,nat
10819,bohumila kapplov,19440927,na,na,na,czechoslovakia,169.0,68.0,nat
10820,eva kolnsk,19400724,praha prague,hlavn msto praha,cze,czechoslovakia,168.0,65.0,20200421
10821,rena kolov,19240221,podbrady,stedoesk kraj,cze,czechoslovakia,176.0,70.0,nat
10822,marta kroutilov,19250921,hradec krlov,krlovhradeck kraj,cze,czechoslovakia,176.0,70.0,20170417
10823,eva kutov,19350515,amberk,pardubick kraj,cze,czechoslovakia,173.0,61.0,nat
10824,rena novotn,19410131,plze,plzesk kraj,cze,czechoslovakia,164.0,64.0,nat
10825,hana pleskaov,19660520,na,na,na,czechoslovakia,168.0,58.0,nat
10826,ludmila polesn,19340831,psek,jihoesk kraj,cze,czechoslovakia,160.0,62.0,19881209
10827,jana polakoviov,19610628,bratislava,bratislava,svk,czechoslovakia,166.0,61.0,nat
10828,jindika ehkov,19550716,praha prague,hlavn msto praha,cze,czechoslovakia,171.0,62.0,nat
10829,helena vakov,19610427,bratislava,bratislava,svk,czechoslovakia,168.0,57.0,nat
10830,iva vvrov,19431201,hradec krlov,krlovhradeck kraj,cze,czechoslovakia,168.0,63.0,nat
10831,ivana vokurkov,19710104,praha prague,hlavn msto praha,cze,czechoslovakia,178.0,68.0,nat
10832,jan bartnk,19650213,slav,stedoesk kraj,cze,czechoslovakia,177.0,80.0,nat
10833,radomr blak,19540903,brno,jihomoravsk kraj,cze,czechoslovakia,178.0,75.0,nat
10834,jan boh,19630422,hradec krlov,krlovhradeck kraj,cze,czechoslovakia,182.0,73.0,nat
10835,zdenk bohutnsk,19460514,praha prague,hlavn msto praha,cze,czechoslovakia,181.0,86.0,nat
10836,antonn brabec,19460402,doln kounice,jihomoravsk kraj,cze,czechoslovakia,165.0,67.0,nat
10837,frantiek brzk,19150416,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,20060101
10838,jan brzkfelix,19120406,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,19880715
10839,frantiek apek,19141024,branice,jihoesk kraj,cze,czechoslovakia,176.0,70.0,20080131
10840,ladislav epiansk,19310202,nitriansk streda,nitra,svk,czechoslovakia,175.0,75.0,20211002
10841,zdenk ernick,19140107,na,na,na,czechoslovakia,176.0,70.0,nat
10842,ji tvrteka,19421202,praha prague,hlavn msto praha,cze,czechoslovakia,182.0,78.0,nat
10843,vladimr dolej,19550907,praha prague,hlavn msto praha,cze,czechoslovakia,177.0,79.0,nat
10844,josef dusil,19101105,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,19980101
10845,bedich dvok,19301110,na,na,na,czechoslovakia,176.0,70.0,20180314
10846,libor dvok,19570613,praha prague,hlavn msto praha,cze,czechoslovakia,178.0,75.0,nat
10847,waldemar fibigr,19660620,pardubice,pardubick kraj,cze,czechoslovakia,185.0,82.0,20221021
10848,vclav havel,19201005,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,19791214
10849,pavel havelka,19650701,praha prague,hlavn msto praha,cze,czechoslovakia,188.0,82.0,nat
10850,marin havlek,19530419,zvolen,bansk bystrica,svk,czechoslovakia,181.0,83.0,19721230
10851,josef holeek,19210125,any,hlavn msto praha,cze,czechoslovakia,176.0,70.0,20050220
10852,milan horyna,19390109,hradec krlov,krlovhradeck kraj,cze,czechoslovakia,165.0,63.0,nat
10853,miloslav houzim,19410629,zbraslav,hlavn msto praha,cze,czechoslovakia,180.0,78.0,nat
10854,karel hradil,19370104,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,nat
10855,jaroslav humpl,19160204,na,na,na,czechoslovakia,176.0,70.0,nat
10856,gabriel janouek,19401129,turnov,libereck kraj,cze,czechoslovakia,167.0,59.0,nat
10857,miroslav jemelka,19310728,olomouc,olomouck kraj,cze,czechoslovakia,176.0,70.0,nat
10858,alfrd jindra,19300331,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,20060507
10859,jan jir,19410619,praha prague,hlavn msto praha,cze,czechoslovakia,178.0,78.0,20170309
10860,frantiek kadaka,19441008,doln kounice,jihomoravsk kraj,cze,czechoslovakia,178.0,77.0,nat
10861,ubomr kadnr,19410927,bratislava,bratislava,svk,czechoslovakia,181.0,78.0,20081109
10862,bohuslav karlk,19081125,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,19960929
10863,rudolf klabouch,19291029,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,nat
10864,ludvk klma,19120627,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,19730519
10865,ji kode,19330217,podbrady,stedoesk kraj,cze,czechoslovakia,182.0,76.0,20060302
10866,otakar kouba,19061024,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,nat
10867,tom kivnek,19660110,na,na,na,czechoslovakia,180.0,73.0,nat
10868,ota kroutil,19211231,dobichovice,stedoesk kraj,cze,czechoslovakia,176.0,70.0,nat
10869,petr kubek,19570430,nymburk,stedoesk kraj,cze,czechoslovakia,178.0,74.0,nat
10870,bohumil kudrna,19200315,brandln,jihoesk kraj,cze,czechoslovakia,176.0,70.0,19910211
10871,pavel kvasil,19390627,na,na,na,czechoslovakia,175.0,79.0,nat
10872,alan lohnisk,19631101,vysok mto,pardubick kraj,cze,czechoslovakia,165.0,72.0,nat
10873,oldich lomeck,19200905,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,20110417
10874,vclav mra,19430805,sedlecprice,stedoesk kraj,cze,czechoslovakia,176.0,78.0,nat
10875,felix masr,19551202,amorn,trnava,svk,czechoslovakia,187.0,83.0,nat
10876,jan matocha,19230105,steln,zlnsk kraj,cze,czechoslovakia,176.0,70.0,20161011
10877,ladislav man,19410517,ostrava,moravskoslezsk kraj,cze,czechoslovakia,165.0,69.0,nat
10878,zdenk man,19440531,ostrava,moravskoslezsk kraj,cze,czechoslovakia,171.0,74.0,nat
10879,petr mokr,19480408,plze,plzesk kraj,cze,czechoslovakia,184.0,75.0,nat
10880,vclav mottl,19140519,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,19820616
10881,juraj ontko,19641223,liptovsk mikul,ilina,svk,czechoslovakia,166.0,63.0,nat
10882,vlastimil ouednk,19510210,esk budjovice,jihoesk kraj,cze,czechoslovakia,181.0,79.0,nat
10883,miroslav pavelec,19271119,mstec krlov,stedoesk kraj,cze,czechoslovakia,179.0,75.0,20190211
10884,milo pech,19270822,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,nat
10885,ji pecka,19170604,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,19970512
10886,rudolf pnkava,19451121,modany,hlavn msto praha,cze,czechoslovakia,182.0,82.0,nat
10887,jan petek,19670518,atec,steck kraj,cze,czechoslovakia,183.0,79.0,nat
10888,tom petek,19630803,atec,steck kraj,cze,czechoslovakia,183.0,69.0,nat
10889,viktor podlouck,19501203,dn,steck kraj,cze,czechoslovakia,178.0,79.0,nat
10890,tibor polakovi,19350525,bratislava,bratislava,svk,czechoslovakia,172.0,70.0,20021123
10891,pavel pindi,19610817,olomouc,olomouck kraj,cze,czechoslovakia,170.0,65.0,nat
10892,petr prochzka,19640326,hradec krlov,krlovhradeck kraj,cze,czechia czechoslovakia,179.0,85.0,nat
10893,jakub prher,19680102,esk budjovice,jihoesk kraj,cze,czechoslovakia,178.0,78.0,nat
10894,zbynk pulec,19480205,na,na,na,czechoslovakia,185.0,67.0,nat
10895,frantiek ha,19350308,vysok mto,pardubick kraj,cze,czechoslovakia,175.0,77.0,nat
10896,tom ach,19470722,praha prague,hlavn msto praha,cze,czechoslovakia,171.0,74.0,nat
10897,karel scheder,19500513,na,na,na,czechoslovakia,179.0,83.0,nat
10898,svatopluk skarupsk,19470129,stdlo,olomouck kraj,cze,czechoslovakia,186.0,85.0,nat
10899,zdenk krland,19140206,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,19960306
10900,emil matlk,19160127,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,20060716
10901,petr sodomka,19470519,pardubice,pardubick kraj,cze,czechoslovakia,184.0,92.0,nat
10902,ladislav souek,19460512,modany,hlavn msto praha,cze,czechoslovakia,181.0,80.0,nat
10903,vladimr paek,19391029,trenn,trenn,svk,czechoslovakia,172.0,69.0,nat
10904,ubor tark,19530126,nitra,nitra,svk,czechoslovakia,175.0,76.0,20220508
10905,frantiek svoboda,19040124,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,70.0,nat
10906,ji svoboda,19540422,praha prague,hlavn msto praha,cze,czechoslovakia,182.0,80.0,nat
10907,vladimr syrovtka,19080619,zdolbuniv,rivne,ukr,czechoslovakia,176.0,70.0,19730914
10908,karel tek,19490221,karlovy vary,karlovarsk kraj,cze,czechoslovakia,187.0,82.0,nat
10909,jozef turza,19720724,komrno,nitra,svk,czechoslovakia,181.0,82.0,nat
10910,lubo vambera,19250303,bratislava,bratislava,svk,czechoslovakia,176.0,70.0,20070131
10911,vclav vokl,19331124,podbrady,stedoesk kraj,cze,czechoslovakia,181.0,84.0,nat
10912,ji voknr,19310512,nymburk,stedoesk kraj,cze,czechoslovakia,176.0,70.0,20180529
10913,ji vrdlovec,19560629,praha prague,hlavn msto praha,cze,czechoslovakia,176.0,76.0,nat
10914,frantiek vrovsk,19330106,dn,steck kraj,cze,czechoslovakia,178.0,75.0,20221003
10915,jindich wybraniec,19480702,esk tn,moravskoslezsk kraj,cze,czechoslovakia,180.0,82.0,nat
10916,hanna balabanova,19691210,vinnytsia,vinnytsia,ukr,ukraine,178.0,72.0,nat
10917,nataliya feklisova,19741010,illichivsk,odesa,ukr,ukraine,174.0,72.0,nat
10918,kateryna yurchenko,19760819,oleshky,kherson,ukr,ukraine,176.0,70.0,nat
10919,tetiana tekliansemykina,19731019,ukranka,kyiv,ukr,ukraine,163.0,60.0,nat
10920,andriy borzukov,19711020,kherson,kherson,ukr,ukraine,186.0,88.0,nat
10921,roman bundz,19700901,lozyna,lviv,ukr,ukraine,178.0,81.0,nat
10922,oleksiy ihraiev,19720727,kherson,kherson,ukr,ukraine unified team,185.0,88.0,nat
10923,viacheslav kulida,19700122,kherson,kherson,ukr,ukraine,180.0,80.0,nat
